,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
1528,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6532125137753437,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊管理學系(巨量資料應用組),043172,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,750,0.8,0.2,6
1541,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,應用日語學系(商務組),043292,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,750,0.6,0.3,2
1594,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,企業管理學系企業管理組,043182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,51,750,0.7,0.2,2
1616,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,38,中華大學,應用日語學系(觀光組),043312,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,750,0.6,0.3,2
1655,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊管理學系(資訊系統設計與智慧製造組),043142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,750,0.8,0.2,6
1716,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,餐旅管理學系,043322,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,750,0.6,0.3,2
1791,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,工業管理學系(甲組),043122,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,750,0.8,0.2,6
1998,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,觀光與會展活動學系旅遊與休閒管理組,043342,0.0,0.0,0.0,0.0,0.0,24,0.0,1,33,750,0.6,0.3,2
2050,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,38,中華大學,財務管理學系財務金融管理組,043212,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,750,0.7,0.15,6
2061,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,企業管理學系智慧運輸與物流組,043192,0.0,0.0,0.0,0.0,0.0,24,0.0,1,51,750,0.7,0.2,2
2078,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊管理學系(手機軟體設計組),043162,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,750,0.8,0.2,6
2089,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,38,中華大學,觀光與會展活動學系會展與活動管理組,043332,0.0,0.0,0.0,3.0,0.0,13,3.0,1,69,750,0.6,0.3,7
2091,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊管理學系(資訊管理應用組),043152,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,750,0.8,0.2,6
2095,0,12,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,38,中華大學,工業管理學系(乙組),043132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,750,0.8,0.2,4
2134,0,12,0,0,0,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,38,中華大學,英國西英格蘭大學企業管理雙學士學位學程,043352,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,750,0.5,0.3,4
1498,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,應用日語學系(語文組),043302,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,750,0.6,0.3,2
1735,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,38,中華大學,土木工程學系,043272,0.0,0.0,0.0,0.0,0.0,24,0.0,3,81,750,0.6,0.3,6
1425,0,0,0,0,12,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.6532125137753437,38,中華大學,光電與材料工程學系(生醫光電組),043102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,750,0.7,0.3,1
1434,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,光電與材料工程學系(材料應用組),043112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,750,0.7,0.3,6
1531,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,38,中華大學,電機工程學系,043012,0.0,0.0,0.0,0.0,0.0,5,3.0,3,165,750,0.7,0.3,7
1613,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊工程學系智慧軟體設計組,043032,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,750,0.8,0.2,6
1614,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,機械工程學系智慧自動化組,043062,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,750,0.8,0.2,6
1619,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊工程學系人工智慧組,043052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,57,750,0.8,0.2,6
1628,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,38,中華大學,資訊工程學系資訊工程組,043022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,750,0.8,0.2,6
1679,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,38,中華大學,資訊工程學系資訊應用組,043042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,750,0.8,0.2,2
1856,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6532125137753437,-3.4011973816621555,-3.4011973816621555,38,中華大學,光電與材料工程學系(綠能光電組),043092,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,750,0.7,0.3,6
1931,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,38,中華大學,機械工程學系航空技術組,043082,0.0,0.0,0.0,0.0,0.0,24,0.0,3,49,750,0.8,0.2,6
1991,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,38,中華大學,機械工程學系智慧機械組,043072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,750,0.8,0.2,6
1433,0,0,0,0,12,-0.7781512503836436,-0.8450980400142568,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,39,義守大學,營養學系食品營養組,045482,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,950,0.4,0.3,1
1438,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,創意商品設計學系,045402,0.0,0.0,0.0,0.0,0.0,24,0.0,2,108,950,0.4,0.3,5
1465,0,0,0,0,25,-3.4011973816621555,-1.0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,醫學檢驗技術學系,045532,0.0,0.0,0.0,0.0,0.0,24,0.0,2,84,950,0.4,0.3,1
1705,75,75,75,0,75,-1.146128035678238,-0.8450980400142568,-3.4011973816621555,-3.4011973816621555,-1.146128035678238,39,義守大學,醫學系(公費生),045542,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.6,0.3,1
1833,0,0,0,0,25,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,39,義守大學,生物科技學系生物醫藥組,045452,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,950,0.3,0.4,1
1874,0,0,0,0,50,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.8450980400142568,39,義守大學,職能治療學系,045522,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,950,0.4,0.3,1
1890,0,25,0,0,50,-3.4011973816621555,-0.7781512503836436,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,物理治療學系,045512,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,950,0.5,0.2,1
2054,0,0,0,0,12,-0.7781512503836436,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,營養學系臨床營養組,045472,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,950,0.4,0.3,1
2056,0,25,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,39,義守大學,護理學系,045492,0.0,0.0,0.0,0.0,0.0,24,0.0,1,144,950,0.35,0.3,1
2108,0,0,0,0,25,-3.4011973816621555,-3.4011973816621555,-0.7781512503836436,-3.4011973816621555,-0.47712125471966244,39,義守大學,醫學影像暨放射科學系,045502,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,950,0.4,0.3,1
1617,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,數位多媒體設計學系,045432,0.0,0.0,0.0,0.0,0.0,24,0.0,3,102,950,0.5,0.3,5
1702,0,0,25,0,0,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,39,義守大學,智慧化自動控制英語學士學位學程,045132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,950,0.4,0.3,6
1746,0,12,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,廚藝學系烘焙廚藝組,045312,0.0,0.0,0.0,0.0,0.0,24,0.0,1,51,950,0.4,0.3,4
1953,0,12,0,0,0,-3.4011973816621555,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,廚藝學系中西廚藝組,045302,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,950,0.4,0.3,4
1776,25,0,0,0,0,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,電影與電視學系編導製片組,045412,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,950,0.5,0.3,5
2049,0,0,0,25,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,電影與電視學系影視技術組,045422,0.0,0.0,0.0,0.0,0.0,24,0.0,1,57,950,0.5,0.3,2
1758,0,0,0,0,12,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,生物科技學系食品生技組,045462,0.0,0.0,0.0,0.0,0.0,24,0.0,1,60,950,0.3,0.4,1
1976,0,25,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,應用英語學系,045372,0.0,0.0,0.0,0.0,0.0,24,0.0,1,180,950,0.4,0.3,4
2084,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,財務與計算數學系,045112,0.0,0.0,0.0,0.0,0.0,24,0.0,1,102,950,0.4,0.3,6
1485,0,50,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,國際企業經營學系(國際學院),045322,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,950,0.35,0.35,4
1502,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,會計學系財稅規劃組,045192,0.0,0.0,0.0,0.0,0.0,24,0.0,3,66,950,0.5,0.3,5
1989,12,0,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,會計學系管理應用組,045202,0.0,0.0,0.0,0.0,0.0,24,0.0,1,63,950,0.5,0.3,2
1500,0,12,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,觀光學系,045292,0.0,0.0,0.0,0.0,0.0,24,0.0,3,129,950,0.4,0.3,2
1536,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,休閒事業管理學系活動企劃與行銷組,045272,0.0,0.0,0.0,0.0,0.0,24,0.0,3,51,950,0.5,0.3,5
1538,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,餐旅管理學系餐飲管理組,045252,0.0,0.0,0.0,0.0,0.0,24,0.0,3,51,950,0.4,0.3,5
1543,12,0,0,0,0,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,財務金融管理學系財務管理組,045172,0.0,0.0,0.0,0.0,0.0,24,0.0,3,114,950,0.5,0.3,2
1631,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,39,義守大學,財務金融管理學系金融科技組,045182,0.0,0.0,0.0,0.0,0.0,24,0.0,3,114,950,0.5,0.3,2
1638,0,25,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,國際財務金融學系(國際學院),045332,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,950,0.3,0.4,4
1657,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,健康管理學系,045242,0.0,0.0,0.0,0.0,0.0,24,0.0,2,99,950,0.4,0.35,5
1701,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.7781512503836436,-3.4011973816621555,39,義守大學,企業管理學系,045162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,201,950,0.4,0.3,2
1767,0,25,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,國際觀光餐旅學系(國際學院),045342,0.0,0.0,0.0,0.0,0.0,24,0.0,1,69,950,0.4,0.3,4
1788,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,資訊管理學系,045152,0.0,0.0,0.0,0.0,0.0,24,0.0,1,222,950,0.4,0.3,5
1805,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,休閒事業管理學系休閒產業經營組,045282,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,950,0.5,0.3,2
1908,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,工業管理學系,045142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,123,950,0.4,0.3,5
1970,0,25,0,0,0,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,娛樂事業管理學系影視娛樂組(國際學院),045352,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,950,0.3,0.4,4
1971,0,25,0,0,0,-3.4011973816621555,-0.8450980400142568,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,娛樂事業管理學系活動策展組(國際學院),045362,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,950,0.3,0.4,4
1972,0,12,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,國際商務學系,045212,0.0,0.0,0.0,0.0,0.0,24,0.0,1,213,950,0.35,0.35,4
1990,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,公共政策與管理學系,045222,0.0,0.0,0.0,0.0,0.0,24,0.0,1,93,950,0.5,0.3,5
2020,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,餐旅管理學系旅館管理組,045262,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,950,0.4,0.3,2
2131,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,醫務管理學系,045232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,189,950,0.5,0.3,5
1632,0,0,0,0,12,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,生物醫學工程學系,045122,0.0,0.0,0.0,0.0,0.0,24,0.0,3,243,950,0.5,0.3,1
1658,0,0,0,0,12,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,39,義守大學,化學工程學系,045082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,201,950,0.3,0.4,1
1779,0,50,0,0,0,-0.9030899869919435,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,傳播產製英語學士學位學程,045442,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,950,0.4,0.3,5
1968,25,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,應用日語學系,045382,0.0,0.0,0.0,0.0,0.0,24,0.0,1,117,950,0.2,0.5,5
1969,0,0,12,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,通訊工程學系智慧軟體應用組,045052,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,950,0.5,0.3,5
1996,25,0,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,39,義守大學,大眾傳播學系,045392,0.0,0.0,0.0,0.0,0.0,24,0.0,1,99,950,0.4,0.3,2
2071,0,0,12,0,0,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,39,義守大學,通訊工程學系智慧網通科技組,045062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,950,0.5,0.3,5
1474,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,材料科學與工程學系,045102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,195,950,0.25,0.5,6
1508,0,0,12,0,0,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,資訊工程學系,045032,0.0,0.0,0.0,0.0,0.0,24,0.0,3,261,950,0.3,0.4,6
1520,0,0,12,0,0,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,電子工程學系,045022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,183,950,0.5,0.3,6
1648,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,土木與生態工程學系,045092,0.0,0.0,0.0,0.0,0.0,24,0.0,3,174,950,0.4,0.3,6
1840,0,0,12,0,0,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,電機工程學系,045012,0.0,0.0,0.0,0.0,0.0,24,0.0,1,339,950,0.35,0.35,6
1966,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-1.1760912590556813,-3.4011973816621555,-3.4011973816621555,39,義守大學,資訊工程學系(APCS組),045042,0.0,0.0,0.0,0.0,0.0,24,0.0,1,30,950,0.3,0.4,6
2005,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,39,義守大學,機械與自動化工程學系,045072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,183,950,0.5,0.3,6
517,0,25,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,40,銘傳大學,國際事務與外交學士學位學程（全英語授課．桃園）,046222,0.0,0.0,0.0,0.0,0.0,24,0.0,2,105,900,0.6,0.2,4
801,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,40,銘傳大學,公共事務學系（桃園）,046412,3.0,3.0,0.0,3.0,0.0,7,3.0,1,114,900,0.5,0.2,7
861,25,25,0,25,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,40,銘傳大學,動漫文創設計學士學位學程（桃園）,046362,3.0,3.0,0.0,3.0,0.0,7,3.0,2,108,900,0.4,0.2,7
888,25,25,0,25,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,40,銘傳大學,數位媒體設計學系（桃園）,046332,4.0,4.0,0.0,4.0,0.0,7,4.0,3,204,900,0.4,0.2,5
894,25,25,0,25,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,40,銘傳大學,法律學系（臺北）,046172,0.0,0.0,0.0,0.0,0.0,24,0.0,3,192,900,0.3,0.2,2
1089,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.8450980400142568,-3.4011973816621555,40,銘傳大學,犯罪防治學系（桃園）,046402,6.0,3.0,0.0,6.0,0.0,13,3.0,2,186,900,0.3,0.3,2
1125,25,0,0,25,0,-0.6020599913279624,-0.6020599913279624,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,40,銘傳大學,都市規劃與防災學系（桃園）,046352,0.0,0.0,0.0,0.0,0.0,24,0.0,2,108,900,0.5,0.2,2
1068,25,25,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,40,銘傳大學,建築學系（桃園）,046342,0.0,0.0,0.0,0.0,0.0,24,0.0,2,108,900,0.4,0.2,2
807,0,0,0,0,25,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,40,銘傳大學,生物科技學系生物醫學組（桃園）,046592,5.0,0.0,0.0,0.0,5.0,16,5.0,2,75,900,0.5,0.3,1
852,0,0,0,0,25,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,40,銘傳大學,生物科技學系食品生技組（桃園）,046602,5.0,0.0,0.0,0.0,5.0,16,5.0,2,126,900,0.5,0.3,1
