,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,tsnepos1,tsnepos2,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
26,75,75,0,75,0,3.0,4.0,29.999999999999996,5.000000000000001,29.999999999999996,-23.852718,13.754022,10,國立清華大學,教育與學習科技學系,011052,0.0,0.0,0.0,0.0,0.0,24,0.0,1,69,1100,0.4,0.3,2
66,50,75,75,0,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,11.41776,8.020292,10,國立清華大學,竹師教育學院學士班甲組(雙專長組),011112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,42,1100,0.25,0.25,4
72,50,75,75,0,0,5.000000000000001,4.0,3.0,29.999999999999996,29.999999999999996,12.611955,13.607625,10,國立清華大學,竹師教育學院學士班乙組(永續發展教育組),011122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1100,0.3,0.2,4
100,75,88,50,50,0,5.000000000000001,3.0,5.000000000000001,29.999999999999996,29.999999999999996,-13.629136,12.038476,10,國立清華大學,英語教學系,011092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1100,0.4,0.2,2
186,75,75,0,75,0,3.0,3.0,29.999999999999996,3.0,29.999999999999996,-25.008245,13.8194,10,國立清華大學,幼兒教育學系,011062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,75,1100,0.3,0.2,2
283,75,75,0,75,0,2.5,2.5,29.999999999999996,2.5,29.999999999999996,-25.335295,13.7574415,10,國立清華大學,特殊教育學系,011082,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1100,0.4,0.2,2
356,75,75,75,0,88,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,3.0,42.538376,-4.326725,10,國立清華大學,化學工程學系,011272,0.0,0.0,0.0,0.0,0.0,24,0.0,2,99,1100,0.0,0.45,1
10,0,75,75,0,75,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,6.8126187,-20.550028,10,國立清華大學,旭日招生戊組(電資院),011522,0.0,0.0,0.0,0.0,0.0,6,3.0,1,18,1100,0.5,0.5,7
17,50,75,75,0,75,10.0,10.0,10.0,29.999999999999996,10.0,38.92297,3.6370373,10,國立清華大學,資訊工程學系甲組(電子資訊組),011352,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1100,0.0,0.5,1
32,75,75,75,0,75,29.999999999999996,12.000000000000002,12.000000000000002,29.999999999999996,12.000000000000002,38.309914,4.6366158,10,國立清華大學,動力機械工程學系甲組,011282,10.0,17.5,17.5,0.0,17.5,4,10.0,1,30,1100,0.0,0.4,1
42,75,75,75,0,75,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,8.792991,-6.019305,10,國立清華大學,工學院學士班,011322,3.0,3.75,3.0,0.0,3.75,4,3.0,2,84,1100,0.1,0.4,4
52,0,88,88,0,88,29.999999999999996,12.000000000000002,10.0,29.999999999999996,12.000000000000002,15.130318,-19.222792,10,國立清華大學,電機工程學系甲組,011332,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,1100,0.0,0.5,1
62,50,50,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.954554,1.0332328,10,國立清華大學,旭日招生甲組(人文、教育),011482,0.0,0.0,0.0,0.0,0.0,7,3.0,2,27,1100,0.5,0.5,2
112,75,75,50,75,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.897026,4.324145,10,國立清華大學,人文社會學院學士班,011042,3.0,3.0,3.0,3.0,0.0,1,3.0,2,141,1100,0.4,0.3,2
130,0,75,75,0,75,29.999999999999996,3.0,3.0,29.999999999999996,10.0,16.453493,-20.421408,10,國立清華大學,資訊工程學系乙組(資訊工程組),011362,0.0,0.0,0.0,0.0,0.0,24,0.0,1,198,1100,0.0,0.5,1
141,0,75,75,0,75,29.999999999999996,10.0,10.0,29.999999999999996,3.0,16.433878,-18.022266,10,國立清華大學,電機資訊學院學士班,011392,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,1100,0.0,0.4,1
159,0,0,75,0,0,29.999999999999996,29.999999999999996,10.0,29.999999999999996,29.999999999999996,2.956244,-39.318565,10,國立清華大學,資訊工程學系(APCS組),011382,0.0,0.0,0.0,0.0,0.0,24,0.0,1,30,1100,0.6,0.2,6
164,0,88,75,0,88,29.999999999999996,3.0,5.000000000000001,29.999999999999996,5.000000000000001,16.836578,-19.565977,10,國立清華大學,材料科學工程學系,011302,0.0,0.0,0.0,0.0,0.0,24,0.0,1,174,1100,0.0,0.5,1
177,0,50,75,0,75,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,6.3487134,-20.801159,10,國立清華大學,旭日招生丁組(工學院),011512,0.0,0.0,0.0,0.0,0.0,6,3.5,1,25,1100,0.5,0.5,7
181,0,50,88,0,88,29.999999999999996,3.0,3.0,29.999999999999996,3.0,18.565977,-18.75861,10,國立清華大學,電機工程學系乙組,011342,0.0,0.0,0.0,0.0,0.0,24,0.0,1,150,1100,0.0,0.5,1
196,75,75,75,0,75,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,8.793003,-6.0192957,10,國立清華大學,工程與系統科學系甲組(低碳綠能組),011242,3.0,3.0,3.75,0.0,3.75,4,3.0,1,129,1100,0.1,0.5,4
215,75,75,75,0,75,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,8.792991,-6.019305,10,國立清華大學,工程與系統科學系乙組(智慧奈米系統組),011252,3.0,3.0,3.75,0.0,3.75,4,3.0,1,105,1100,0.1,0.5,4
248,50,75,75,0,75,29.999999999999996,7.0,7.0,29.999999999999996,7.0,40.095997,3.7779305,10,國立清華大學,動力機械工程學系乙組,011292,3.0,5.25,5.25,0.0,5.25,4,3.0,1,204,1100,0.0,0.4,1
254,0,75,75,0,75,29.999999999999996,10.0,10.0,29.999999999999996,10.0,15.312814,-19.134937,10,國立清華大學,資訊工程學系丙組(人工智慧組),011372,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1100,0.0,0.5,1
448,25,25,0,0,0,6.0,3.0,5.000000000000001,29.999999999999996,29.999999999999996,22.803637,19.97493,60,國立聯合大學,建築學系,151072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1200,0.1,0.3,4
1107,50,0,0,0,0,3.0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,-0.01061898,43.94332,60,國立聯合大學,華語文學系,151192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,900,0.4,0.3,3
585,25,0,0,0,0,3.0,4.0,29.999999999999996,3.0,29.999999999999996,-17.738058,34.20073,60,國立聯合大學,文化觀光產業學系,151202,0.0,0.0,0.0,0.0,0.0,24,0.0,1,72,1100,0.4,0.3,2
655,0,50,0,0,0,29.999999999999996,7.999999999999999,5.000000000000001,29.999999999999996,29.999999999999996,21.71381,0.37760282,60,國立聯合大學,財務金融學系,151172,3.0,4.5,4.5,0.0,0.0,1,3.0,1,60,1100,0.3,0.3,4
1051,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.919781,-0.9209787,60,國立聯合大學,資訊管理學系,151152,6.0,5.25,6.0,0.0,0.0,5,3.0,2,63,1100,0.3,0.3,7
1077,0,50,0,0,0,3.0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,-6.3062305,-51.861633,60,國立聯合大學,經營管理學系,151142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,144,1100,0.35,0.3,6
1175,25,0,0,0,0,7.999999999999999,5.000000000000001,29.999999999999996,3.0,29.999999999999996,-18.361519,35.1206,60,國立聯合大學,文化創意與數位行銷學系,151212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,1100,0.4,0.3,2
1293,25,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-11.481025,-4.4129343,60,國立聯合大學,資訊管理學系(APCS組),151162,20.0,17.5,20.0,0.0,0.0,5,10.0,2,9,1100,0.4,0.3,7
933,0,0,25,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,6.0,29.520554,-33.585495,60,國立聯合大學,化學工程學系,151022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,162,1100,0.25,0.3,1
1186,50,25,0,0,0,3.0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,-0.95163393,41.913956,60,國立聯合大學,臺灣語文與傳播學系,151182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1100,0.3,0.3,3
405,0,25,50,0,0,29.999999999999996,4.0,7.0,29.999999999999996,29.999999999999996,20.382551,-3.6326637,60,國立聯合大學,資訊工程學系(APCS組),151132,0.0,3.0,6.0,0.0,0.0,8,3.0,1,9,1100,0.2,0.3,4
471,0,25,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.6130276,26.55137,60,國立聯合大學,工業設計學系,151082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,1100,0.4,0.3,3
577,0,0,25,0,0,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,3.0,50.018826,-20.005547,60,國立聯合大學,能源工程學系,151062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,99,1100,0.15,0.4,1
603,0,0,0,0,25,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,3.0,30.998531,-31.95813,60,國立聯合大學,土木與防災工程學系,151032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,900,0.2,0.3,1
683,0,0,0,0,25,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-8.253048,-21.399931,60,國立聯合大學,材料科學工程學系,151042,3.0,4.5,6.0,0.0,6.0,4,3.0,3,93,1100,0.2,0.3,7
740,0,0,0,0,25,6.0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,43.202766,-28.801752,60,國立聯合大學,機械工程學系,151012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,84,1100,0.3,0.4,1
1154,0,0,50,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.0,41.341885,-29.198593,60,國立聯合大學,電子工程學系,151102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,231,800,0.0,0.5,1
1164,0,25,50,0,0,29.999999999999996,4.0,5.000000000000001,29.999999999999996,29.999999999999996,20.514612,-3.449161,60,國立聯合大學,資訊工程學系,151122,0.0,3.0,6.0,0.0,0.0,8,3.0,2,51,1100,0.2,0.3,4
1219,0,0,25,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,29.79831,-33.237736,60,國立聯合大學,環境與安全衛生工程學系,151052,0.0,0.0,0.0,0.0,0.0,24,0.0,2,114,900,0.1,0.4,1
1242,0,0,0,0,25,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,3.0,30.998531,-31.95813,60,國立聯合大學,光電工程學系,151112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,93,1100,0.3,0.3,1
1270,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,6.0,28.623152,-33.63186,60,國立聯合大學,電機工程學系,151092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,174,900,0.2,0.3,1
1195,12,12,0,12,0,4.0,4.0,29.999999999999996,4.0,29.999999999999996,-18.676243,33.52218,53,國立高雄大學,工藝與創意設計學系,101252,0.0,0.0,0.0,0.0,0.0,24,0.0,2,100,1200,0.4,0.3,2
1030,0,25,25,0,25,29.999999999999996,3.0,5.000000000000001,29.999999999999996,3.0,30.139605,-24.868082,53,國立高雄大學,運動健康與休閒學系,101022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,1200,0.5,0.2,1
1074,50,50,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.954588,1.0331837,53,國立高雄大學,法律學系,101062,3.0,3.0,0.0,3.0,0.0,7,3.0,2,60,1200,0.4,0.2,2
522,50,50,0,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,41.82159,-9.620309,53,國立高雄大學,生命科學系,101172,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,1200,0.4,0.15,1
664,50,50,50,0,0,3.0,3.0,3.0,29.999999999999996,29.999999999999996,16.11461,14.548296,53,國立高雄大學,建築學系,101232,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1200,0.6,0.1,4
1407,0,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,3.0,25.379465,-21.538425,53,國立高雄大學,應用化學系,101152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,1200,0.35,0.15,1
1289,50,50,50,0,0,29.999999999999996,6.0,3.0,29.999999999999996,29.999999999999996,13.113684,6.85816,53,國立高雄大學,應用經濟學系,101092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,81,1200,0.4,0.25,4
1322,0,50,50,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,18.676376,-24.715614,53,國立高雄大學,應用物理學系,101162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,1200,0.05,0.45,1
1362,0,0,50,0,0,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,3.9018986,-40.200684,53,國立高雄大學,應用數學系,101142,3.0,0.0,6.0,0.0,3.0,5,3.0,2,90,1200,0.45,0.15,6
1225,50,50,50,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.657356,2.8405068,53,國立高雄大學,亞太工商管理學系企業管理組,101102,4.5,4.5,4.5,4.5,0.0,1,4.5,2,50,1200,0.3,0.2,2
1235,50,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,6.3576946,-5.787987,53,國立高雄大學,亞太工商管理學系工業管理組,101112,4.5,4.5,4.5,0.0,4.5,4,4.5,2,50,1200,0.3,0.2,4
1395,50,50,0,12,0,3.5000000000000004,3.0,29.999999999999996,3.5000000000000004,29.999999999999996,-13.903407,33.390156,53,國立高雄大學,政治法律學系,101072,5.0,6.0,0.0,5.0,0.0,7,4.0,2,66,1200,0.3,0.2,2
965,50,50,50,50,0,29.999999999999996,3.0,3.0,29.999999999999996,29.999999999999996,-11.352996,11.123373,53,國立高雄大學,金融管理學系,101132,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,1200,0.3,0.3,2
1044,50,50,50,50,0,3.0,5.000000000000001,5.000000000000001,29.999999999999996,29.999999999999996,-13.475845,11.358319,53,國立高雄大學,財經法律學系,101082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1200,0.35,0.15,2
1049,50,50,50,0,0,3.0,3.0,3.0,29.999999999999996,29.999999999999996,16.117825,14.54947,53,國立高雄大學,資訊管理學系,101122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1200,0.4,0.2,4
512,50,50,0,50,0,7.999999999999999,4.0,29.999999999999996,5.000000000000001,29.999999999999996,-22.689419,19.137682,53,國立高雄大學,東亞語文學系日語組,101032,0.0,0.0,0.0,0.0,0.0,24,0.0,2,28,1200,0.3,0.2,2
749,50,0,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.4132147,-7.26424,53,國立高雄大學,土木與環境工程學系土木工程組,101192,3.0,0.0,3.0,0.0,3.0,17,3.0,2,45,1200,0.4,0.3,4
948,50,50,50,0,50,3.0,3.0,3.0,29.999999999999996,3.0,48.904152,1.853983,53,國立高雄大學,化學工程及材料工程學系,101212,0.0,0.0,0.0,0.0,0.0,24,0.0,3,51,1200,0.05,0.45,1
1095,50,50,0,50,0,7.999999999999999,4.0,29.999999999999996,5.000000000000001,29.999999999999996,-22.690119,19.138721,53,國立高雄大學,東亞語文學系越語組,101052,0.0,0.0,0.0,0.0,0.0,24,0.0,2,28,1200,0.3,0.2,2
1247,50,75,0,50,0,3.0,4.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,-19.333765,9.729991,53,國立高雄大學,西洋語文學系,101012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1200,0.4,0.1,2
1257,50,50,0,50,0,7.999999999999999,4.0,29.999999999999996,5.000000000000001,29.999999999999996,-22.690119,19.138721,53,國立高雄大學,東亞語文學系韓語組,101042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,28,1200,0.3,0.2,2
792,0,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,3.0,25.37925,-21.540121,53,國立高雄大學,電機工程學系,101182,0.0,0.0,0.0,0.0,0.0,24,0.0,1,150,1200,0.35,0.15,1
884,50,50,50,0,50,29.999999999999996,6.0,3.0,29.999999999999996,29.999999999999996,33.98567,3.7794905,53,國立高雄大學,資訊工程學系(APCS組),101242,0.0,0.0,0.0,0.0,0.0,24,0.0,3,9,1200,0.5,0.0,1
986,50,0,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.4132147,-7.26424,53,國立高雄大學,土木與環境工程學系環境工程組,101202,3.0,0.0,3.0,0.0,3.0,17,3.0,2,45,1200,0.4,0.3,4
1184,0,50,50,0,50,29.999999999999996,6.0,3.0,29.999999999999996,29.999999999999996,15.435475,-23.70142,53,國立高雄大學,資訊工程學系,101222,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1200,0.3,0.2,1
478,0,0,0,0,0,13.999999999999998,13.999999999999998,29.999999999999996,29.999999999999996,29.999999999999996,-26.326624,-19.383831,29,國立臺南大學,視覺藝術與設計學系,033222,0.0,0.0,0.0,0.0,0.0,24,0.0,1,364,200,0.0,0.0,5
856,0,0,0,0,0,15.000000000000004,15.000000000000004,29.999999999999996,29.999999999999996,29.999999999999996,-26.250366,-19.319454,29,國立臺南大學,音樂學系,033212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,310,200,0.0,0.0,5
454,0,50,50,0,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,19.142725,-3.0208623,29,國立臺南大學,數位學習科技學系,033102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,81,1300,0.4,0.2,4
537,50,25,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-21.592659,0.53188986,29,國立臺南大學,戲劇創作與應用學系,033172,3.5,3.5,0.0,3.5,0.0,7,3.5,2,63,1300,0.4,0.2,2
594,50,50,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-3.9938347,-2.528291,29,國立臺南大學,行政管理學系,033072,3.75,3.75,3.0,3.0,0.0,1,3.0,1,51,1300,0.3,0.2,7
1023,50,50,50,50,0,3.0,3.0,4.0,3.0,29.999999999999996,-15.784436,18.571875,29,國立臺南大學,諮商與輔導學系,033042,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,1300,0.4,0.1,2
396,0,0,0,0,12,7.0,29.999999999999996,29.999999999999996,29.999999999999996,3.5000000000000004,43.632782,-29.251255,29,國立臺南大學,生物科技學系,033152,0.0,0.0,0.0,0.0,0.0,24,0.0,1,35,1300,0.25,0.25,1
972,0,0,0,0,12,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.832132,-19.349548,29,國立臺南大學,生態暨環境資源學系,033162,3.0,3.0,0.0,3.0,3.0,10,3.0,2,51,1300,0.25,0.25,7
1317,50,50,0,50,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.954588,1.0331837,29,國立臺南大學,文化與自然資源學系,033082,3.0,3.0,0.0,6.0,0.0,7,3.0,2,54,1300,0.3,0.2,2
673,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,4.631779,-40.847622,29,國立臺南大學,應用數學系,033182,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,800,0.0,0.5,6
921,50,75,0,0,0,29.999999999999996,4.0,29.999999999999996,29.999999999999996,29.999999999999996,-0.59266424,29.097166,29,國立臺南大學,英語學系,033062,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1300,0.3,0.2,3
665,0,50,50,0,0,29.999999999999996,6.0,6.0,29.999999999999996,29.999999999999996,18.448467,-3.5472496,29,國立臺南大學,經營與管理學系,033092,3.0,4.5,4.5,3.0,0.0,1,3.0,3,45,1300,0.3,0.2,4
1075,50,50,0,0,0,3.0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,-1.939545,39.821594,29,國立臺南大學,國語文學系,033052,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,1300,0.3,0.2,3
547,50,25,0,25,25,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-34.36019,4.898872,29,國立臺南大學,幼兒教育學系,033032,4.0,4.0,0.0,4.0,4.0,10,4.0,2,54,1300,0.4,0.1,5
618,50,50,50,0,0,4.0,5.000000000000001,4.0,29.999999999999996,29.999999999999996,16.353086,13.064163,29,國立臺南大學,教育學系,033012,5.0,3.75,5.0,0.0,0.0,5,2.5,1,88,1300,0.3,0.2,4
691,75,75,75,0,88,7.0,10.0,7.0,29.999999999999996,5.000000000000001,47.369053,7.202729,29,國立臺南大學,教育學系(公費生乙組),033202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,5,1300,0.3,0.2,1
728,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-16.183838,-17.201874,29,國立臺南大學,體育學系,033232,10.0,5.0,10.0,0.0,0.0,5,5.0,2,50,1300,0.3,0.2,7
912,50,50,50,0,0,3.0,3.0,3.0,29.999999999999996,29.999999999999996,16.314665,14.567851,29,國立臺南大學,特殊教育學系,033022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,39,1300,0.3,0.3,4
1370,75,75,75,75,0,5.000000000000001,7.0,7.0,10.0,29.999999999999996,-15.092028,14.809003,29,國立臺南大學,教育學系(公費生甲組),033192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,5,1300,0.3,0.2,2
717,0,0,50,0,0,7.0,5.000000000000001,3.0,29.999999999999996,29.999999999999996,26.747114,17.19949,29,國立臺南大學,綠色能源科技學系,033142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,1300,0.4,0.2,4
775,0,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.062551,-21.603952,29,國立臺南大學,材料科學系,033132,0.0,4.5,4.5,0.0,6.0,6,3.0,1,60,1000,0.1,0.4,7
1169,0,0,50,0,0,29.999999999999996,3.0,3.0,29.999999999999996,3.0,29.541237,-26.557337,29,國立臺南大學,電機工程學系,033122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,800,0.0,0.5,1
1278,0,50,50,0,0,6.0,6.0,3.0,29.999999999999996,29.999999999999996,25.164394,14.219502,29,國立臺南大學,資訊工程學系,033112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1300,0.25,0.25,4
21,50,50,50,0,50,29.999999999999996,3.0,4.500000000000001,29.999999999999996,3.0,43.587692,-0.3252091,23,國立陽明大學,藥學系,025132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1500,0.4,0.1,1
35,50,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,6.573687,-5.4463468,23,國立陽明大學,護理學系(青年儲蓄帳戶組),025082,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1500,0.4,0.6,4
60,88,88,88,0,88,4.0,3.0,2.0,29.999999999999996,2.5,49.936005,8.610958,23,國立陽明大學,醫學系醫師工程師組,025032,0.0,0.0,0.0,0.0,0.0,4,3.5,2,20,1500,0.9,0.1,1
103,50,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,3.0,43.68705,-0.14190364,23,國立陽明大學,物理治療暨輔助科技學系,025092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1250,0.5,0.0,1
138,88,88,88,0,88,4.0,3.0,3.0,29.999999999999996,2.0,49.909115,8.181932,23,國立陽明大學,醫學系(公費生),025152,0.0,0.0,0.0,0.0,0.0,4,2.5,1,20,1500,0.9,0.1,1
230,50,75,75,0,75,29.999999999999996,6.0,5.000000000000001,29.999999999999996,5.000000000000001,40.846115,3.7196293,23,國立陽明大學,醫學系璞玉組,025162,7.0,8.75,7.0,0.0,7.0,4,7.0,1,10,1000,0.4,0.4,1
241,88,88,88,0,88,4.0,3.0,2.5,29.999999999999996,2.0,49.92159,8.514803,23,國立陽明大學,醫學系醫師科學家組,025022,0.0,0.0,0.0,0.0,0.0,4,3.5,1,20,1500,0.9,0.1,1
260,50,50,50,0,50,29.999999999999996,3.0,29.999999999999996,29.999999999999996,6.0,41.850163,-6.5922556,23,國立陽明大學,護理學系,025072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,72,1500,0.5,0.0,1
333,88,88,88,0,88,4.0,3.0,3.0,29.999999999999996,2.0,49.909115,8.181932,23,國立陽明大學,醫學系醫師組,025012,0.0,0.0,0.0,0.0,0.0,4,2.5,3,78,1500,0.9,0.1,1
342,0,50,0,0,50,29.999999999999996,10.0,29.999999999999996,29.999999999999996,3.0,45.049522,-16.901566,23,國立陽明大學,醫學生物技術暨檢驗學系,025052,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1200,0.5,0.1,1
345,0,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,3.0,25.153728,-21.042948,23,國立陽明大學,生物醫學影像暨放射科學系,025062,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1250,0.4,0.1,1
39,0,75,75,0,75,29.999999999999996,6.0,5.000000000000001,29.999999999999996,4.0,16.990868,-18.830055,23,國立陽明大學,生命科學系暨基因體科學研究所,025102,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,1250,0.5,0.0,1
49,50,75,75,0,75,29.999999999999996,6.0,5.000000000000001,29.999999999999996,5.000000000000001,40.845737,3.7167995,23,國立陽明大學,不分系招生璞玉組,025182,7.0,8.75,7.0,0.0,7.0,4,7.0,2,40,1000,0.4,0.4,1
194,0,50,75,0,75,29.999999999999996,6.0,4.500000000000001,29.999999999999996,4.500000000000001,18.169828,-19.522299,23,國立陽明大學,學士班大一大二不分系,025142,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1300,0.5,0.0,1
188,0,0,75,0,75,29.999999999999996,29.999999999999996,4.0,29.999999999999996,3.0,25.165722,-30.841806,23,國立陽明大學,生物醫學工程學系,025112,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,1250,0.5,0.1,1
142,0,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,3.0,25.390938,-21.533564,23,國立陽明大學,生物醫學暨工程學院聯合招生,025122,0.0,0.0,0.0,0.0,0.0,24,0.0,1,24,1250,0.5,0.0,1
147,88,88,88,0,88,29.999999999999996,4.0,3.5000000000000004,29.999999999999996,3.5000000000000004,43.130966,6.1919217,23,國立陽明大學,牙醫學系,025042,0.0,6.0,6.0,0.0,6.0,4,6.0,1,49,1300,0.9,0.1,1
299,50,75,75,0,75,29.999999999999996,6.0,5.000000000000001,29.999999999999996,5.000000000000001,40.847225,3.7298884,23,國立陽明大學,牙醫學系璞玉組,025172,7.0,8.75,7.0,0.0,7.0,4,7.0,1,10,1000,0.4,0.4,1
